time, contact_status_left, contact_status_right, pc-x_left, pc-y_left, pc-z_left, pc-x_right, pc-y_right, pc-z_right, x-COM, y-COM, z-COM, h_x, h_y, h_z
4.59,1,0,0.15,0.03,0,0.1,-0.03,0,0.15229,0.025884,0.1757,0.037617,-0.030227,-0.0095007
4.6,1,0,0.15,0.03,0,0.1,-0.03,0,0.15255,0.025674,0.17563,0.039527,-0.033554,-0.013362
4.61,1,0,0.15,0.03,0,0.1,-0.03,0,0.15281,0.025445,0.17553,0.041601,-0.037022,-0.017529
4.62,1,0,0.15,0.03,0,0.1,-0.03,0,0.15311,0.025175,0.17539,0.044039,-0.040806,-0.022377
4.63,1,0,0.15,0.03,0,0.1,-0.03,0,0.1534,0.024905,0.17524,0.046478,-0.04459,-0.027225
4.64,1,0,0.15,0.03,0,0.1,-0.03,0,0.15373,0.024581,0.17502,0.049401,-0.048835,-0.033145
4.65,1,0,0.15,0.03,0,0.1,-0.03,0,0.15406,0.024243,0.17478,0.052438,-0.05319,-0.039318
4.66,1,0,0.15,0.03,0,0.1,-0.03,0,0.15442,0.023882,0.1745,0.055686,-0.057759,-0.046041
4.67,1,0,0.15,0.03,0,0.1,-0.03,0,0.15481,0.023466,0.17415,0.059407,-0.062809,-0.05399
4.68,1,0,0.15,0.03,0,0.1,-0.03,0,0.15521,0.023051,0.17379,0.063128,-0.06786,-0.06194
4.69,1,0,0.15,0.03,0,0.1,-0.03,0,0.15565,0.022561,0.17331,0.06748,-0.073583,-0.071807
4.7,1,0,0.15,0.03,0,0.1,-0.03,0,0.15612,0.022055,0.17281,0.071981,-0.079465,-0.082126
4.71,1,0,0.15,0.03,0,0.1,-0.03,0,0.1566,0.021516,0.17224,0.076757,-0.08565,-0.093415
4.72,1,0,0.15,0.03,0,0.1,-0.03,0,0.15715,0.020903,0.17153,0.082147,-0.092509,-0.10687
4.73,1,0,0.15,0.03,0,0.1,-0.03,0,0.15769,0.020291,0.17083,0.087537,-0.099369,-0.12032
4.74,1,1,0.15,0.03,0,0.2,-0.03,0,0.1583,0.019602,0.16999,0.091385,-0.10434,-0.12747
4.75,1,1,0.15,0.03,0,0.2,-0.03,0,0.15891,0.018895,0.16913,0.094869,-0.10887,-0.13313
4.76,1,1,0.15,0.03,0,0.2,-0.03,0,0.15955,0.01817,0.16825,0.097936,-0.11288,-0.13709
4.77,1,1,0.15,0.03,0,0.2,-0.03,0,0.16021,0.017401,0.16734,0.10007,-0.11574,-0.13729
4.78,1,1,0.15,0.03,0,0.2,-0.03,0,0.16087,0.016633,0.16643,0.10221,-0.1186,-0.13748
4.79,1,1,0.15,0.03,0,0.2,-0.03,0,0.16156,0.015834,0.16553,0.10363,-0.12057,-0.13486
4.8,1,1,0.15,0.03,0,0.2,-0.03,0,0.16225,0.015028,0.16465,0.10488,-0.12232,-0.13159
4.81,1,1,0.15,0.03,0,0.2,-0.03,0,0.16295,0.014214,0.16378,0.10595,-0.12384,-0.12767
4.82,1,1,0.15,0.03,0,0.2,-0.03,0,0.16366,0.013385,0.16297,0.10663,-0.12485,-0.12233
4.83,1,1,0.15,0.03,0,0.2,-0.03,0,0.16437,0.012556,0.16215,0.1073,-0.12586,-0.11699
4.84,1,1,0.15,0.03,0,0.2,-0.03,0,0.16508,0.011716,0.16142,0.10767,-0.12649,-0.11073
4.85,1,1,0.15,0.03,0,0.2,-0.03,0,0.1658,0.010874,0.1607,0.10798,-0.12702,-0.10426
4.86,1,1,0.15,0.03,0,0.2,-0.03,0,0.16652,0.01003,0.16002,0.10822,-0.12746,-0.097614
4.87,1,1,0.15,0.03,0,0.2,-0.03,0,0.16723,0.009182,0.15941,0.10831,-0.1277,-0.090601
4.88,1,1,0.15,0.03,0,0.2,-0.03,0,0.16795,0.0083336,0.15881,0.1084,-0.12794,-0.083588
4.89,1,1,0.15,0.03,0,0.2,-0.03,0,0.16867,0.0074832,0.1583,0.1084,-0.12803,-0.076423
4.9,1,1,0.15,0.03,0,0.2,-0.03,0,0.16939,0.0066324,0.15781,0.10837,-0.1281,-0.069223
4.91,1,1,0.15,0.03,0,0.2,-0.03,0,0.17011,0.0057814,0.15736,0.10833,-0.12814,-0.062021
4.92,1,1,0.15,0.03,0,0.2,-0.03,0,0.17083,0.0049302,0.157,0.10825,-0.12812,-0.054814
4.93,1,1,0.15,0.03,0,0.2,-0.03,0,0.17155,0.004079,0.15663,0.10818,-0.12809,-0.047607
4.94,1,1,0.15,0.03,0,0.2,-0.03,0,0.17227,0.0032284,0.15636,0.10809,-0.12804,-0.040447
4.95,1,1,0.15,0.03,0,0.2,-0.03,0,0.17299,0.0023779,0.15611,0.10801,-0.12797,-0.0333
4.96,1,1,0.15,0.03,0,0.2,-0.03,0,0.17371,0.0015278,0.1559,0.10793,-0.12791,-0.026168
4.97,1,1,0.15,0.03,0,0.2,-0.03,0,0.17442,0.00067852,0.15577,0.10785,-0.12783,-0.019074
4.98,1,1,0.15,0.03,0,0.2,-0.03,0,0.17514,-0.00017079,0.15564,0.10778,-0.12776,-0.01198
4.99,1,1,0.15,0.03,0,0.2,-0.03,0,0.17586,-0.0010191,0.15561,0.10772,-0.12768,-0.0048968
5,1,1,0.15,0.03,0,0.2,-0.03,0,0.17657,-0.0018671,0.1556,0.10766,-0.1276,0.0021843
5.01,1,1,0.15,0.03,0,0.2,-0.03,0,0.17729,-0.0027146,0.15562,0.10761,-0.12751,0.0092756
5.02,1,1,0.15,0.03,0,0.2,-0.03,0,0.178,-0.0035612,0.15573,0.10757,-0.12742,0.01639
5.03,1,1,0.15,0.03,0,0.2,-0.03,0,0.17872,-0.0044078,0.15583,0.10752,-0.12733,0.023504
5.04,1,1,0.15,0.03,0,0.2,-0.03,0,0.17943,-0.0052529,0.15603,0.10747,-0.1272,0.030663
5.05,1,1,0.15,0.03,0,0.2,-0.03,0,0.18014,-0.0060977,0.15626,0.10741,-0.12707,0.037832
5.06,1,1,0.15,0.03,0,0.2,-0.03,0,0.18086,-0.0069415,0.15652,0.10734,-0.12691,0.045006
5.07,1,1,0.15,0.03,0,0.2,-0.03,0,0.18157,-0.0077833,0.15686,0.10724,-0.12669,0.052193
5.08,1,1,0.15,0.03,0,0.2,-0.03,0,0.18228,-0.0086251,0.15721,0.10713,-0.12647,0.05938
5.09,1,1,0.15,0.03,0,0.2,-0.03,0,0.18299,-0.0094628,0.15765,0.10694,-0.12611,0.066472
5.1,1,1,0.15,0.03,0,0.2,-0.03,0,0.1837,-0.010299,0.15811,0.10672,-0.12572,0.073542
5.11,1,1,0.15,0.03,0,0.2,-0.03,0,0.18441,-0.011133,0.15861,0.10643,-0.12524,0.080488
5.12,1,1,0.15,0.03,0,0.2,-0.03,0,0.18511,-0.011961,0.15918,0.10601,-0.12456,0.087158
5.13,1,1,0.15,0.03,0,0.2,-0.03,0,0.18582,-0.012789,0.15976,0.10558,-0.12387,0.093827
5.14,1,1,0.15,0.03,0,0.2,-0.03,0,0.18652,-0.013605,0.16042,0.10486,-0.12282,0.099769
5.15,1,1,0.15,0.03,0,0.2,-0.03,0,0.18721,-0.014418,0.1611,0.10408,-0.12167,0.10554
5.16,1,1,0.15,0.03,0,0.2,-0.03,0,0.1879,-0.015223,0.16181,0.10313,-0.1203,0.11078
5.17,1,1,0.15,0.03,0,0.2,-0.03,0,0.18858,-0.01601,0.16257,0.10179,-0.11844,0.11485
5.18,1,1,0.15,0.03,0,0.2,-0.03,0,0.18925,-0.016798,0.16333,0.10045,-0.11658,0.11892
5.19,1,1,0.15,0.03,0,0.2,-0.03,0,0.18991,-0.017554,0.16413,0.098423,-0.11385,0.12063
5.2,1,1,0.15,0.03,0,0.2,-0.03,0,0.19055,-0.018302,0.16493,0.096233,-0.11091,0.12178
5.21,1,1,0.15,0.03,0,0.2,-0.03,0,0.19119,-0.019031,0.16573,0.093654,-0.10749,0.12148
5.22,1,1,0.15,0.03,0,0.2,-0.03,0,0.19179,-0.019717,0.16652,0.090209,-0.103,0.11795
5.23,1,1,0.15,0.03,0,0.2,-0.03,0,0.19239,-0.020403,0.1673,0.086764,-0.098501,0.11441
5.24,0,1,0.25,0.03,0,0.2,-0.03,0,0.19293,-0.021014,0.16799,0.081821,-0.092167,0.10507
5.25,0,1,0.25,0.03,0,0.2,-0.03,0,0.19346,-0.021607,0.16866,0.076526,-0.085398,0.094373
5.26,0,1,0.25,0.03,0,0.2,-0.03,0,0.19396,-0.022167,0.16928,0.071505,-0.07893,0.084651
5.27,0,1,0.25,0.03,0,0.2,-0.03,0,0.19441,-0.022656,0.16979,0.067096,-0.073129,0.077119
5.28,0,1,0.25,0.03,0,0.2,-0.03,0,0.19486,-0.023144,0.17031,0.062686,-0.067329,0.069587
5.29,0,1,0.25,0.03,0,0.2,-0.03,0,0.19525,-0.02356,0.17074,0.05891,-0.062197,0.063881
5.3,0,1,0.25,0.03,0,0.2,-0.03,0,0.19563,-0.023959,0.17115,0.055283,-0.057223,0.058606
5.31,0,1,0.25,0.03,0,0.2,-0.03,0,0.196,-0.024334,0.17153,0.051868,-0.052463,0.053812
5.32,0,1,0.25,0.03,0,0.2,-0.03,0,0.19632,-0.024656,0.17187,0.048927,-0.04818,0.050095
5.33,0,1,0.25,0.03,0,0.2,-0.03,0,0.19665,-0.024978,0.1722,0.045986,-0.043896,0.046378
5.34,0,1,0.25,0.03,0,0.2,-0.03,0,0.19694,-0.025246,0.17249,0.043531,-0.040069,0.043497
5.35,0,1,0.25,0.03,0,0.2,-0.03,0,0.19722,-0.025502,0.17278,0.041191,-0.03635,0.040812
5.36,0,1,0.25,0.03,0,0.2,-0.03,0,0.1975,-0.025739,0.17304,0.039015,-0.032769,0.038327
5.37,0,1,0.25,0.03,0,0.2,-0.03,0,0.19774,-0.025937,0.17329,0.037205,-0.029499,0.036286
5.38,0,1,0.25,0.03,0,0.2,-0.03,0,0.19799,-0.026134,0.17353,0.035395,-0.026228,0.034245
5.39,0,1,0.25,0.03,0,0.2,-0.03,0,0.19822,-0.02629,0.17375,0.033967,-0.023236,0.032495
5.4,0,1,0.25,0.03,0,0.2,-0.03,0,0.19844,-0.026436,0.17396,0.03263,-0.020309,0.030813
5.41,0,1,0.25,0.03,0,0.2,-0.03,0,0.19866,-0.026567,0.17416,0.031424,-0.017459,0.029179
5.42,0,1,0.25,0.03,0,0.2,-0.03,0,0.19886,-0.026666,0.17434,0.030514,-0.014779,0.02765
5.43,0,1,0.25,0.03,0,0.2,-0.03,0,0.19906,-0.026766,0.17453,0.029604,-0.0121,0.02612
5.44,0,1,0.25,0.03,0,0.2,-0.03,0,0.19926,-0.02683,0.17469,0.029015,-0.0095483,0.024592
5.45,0,1,0.25,0.03,0,0.2,-0.03,0,0.19945,-0.026886,0.17485,0.028502,-0.0070272,0.023065
5.46,0,1,0.25,0.03,0,0.2,-0.03,0,0.19964,-0.026929,0.175,0.028106,-0.0045292,0.021502
5.47,0,1,0.25,0.03,0,0.2,-0.03,0,0.19982,-0.026944,0.17513,0.027971,-0.0020825,0.01986
5.48,0,1,0.25,0.03,0,0.2,-0.03,0,0.20001,-0.026959,0.17527,0.027836,0.00036413,0.018218
5.49,0,1,0.25,0.03,0,0.2,-0.03,0,0.2002,-0.026941,0.17538,0.028002,0.0028165,0.016405
5.5,0,1,0.25,0.03,0,0.2,-0.03,0,0.20038,-0.026915,0.17548,0.02824,0.0052702,0.014552
5.51,0,1,0.25,0.03,0,0.2,-0.03,0,0.20057,-0.026876,0.17557,0.028594,0.0077512,0.012604
5.52,0,1,0.25,0.03,0,0.2,-0.03,0,0.20077,-0.026809,0.17564,0.029209,0.010293,0.010445
5.53,0,1,0.25,0.03,0,0.2,-0.03,0,0.20096,-0.026741,0.17571,0.029825,0.012835,0.0082855
5.54,0,1,0.25,0.03,0,0.2,-0.03,0,0.20116,-0.026639,0.17575,0.030761,0.015516,0.0057908
5.55,0,1,0.25,0.03,0,0.2,-0.03,0,0.20137,-0.026527,0.17578,0.031774,0.018229,0.0032172
5.56,0,1,0.25,0.03,0,0.2,-0.03,0,0.20159,-0.026402,0.1758,0.032918,0.021023,0.00047278
5.57,0,1,0.25,0.03,0,0.2,-0.03,0,0.20181,-0.026243,0.17578,0.034357,0.023996,-0.0026527
5.58,0,1,0.25,0.03,0,0.2,-0.03,0,0.20204,-0.026085,0.17577,0.035797,0.026969,-0.0057782
5.59,0,1,0.25,0.03,0,0.2,-0.03,0,0.20229,-0.025884,0.1757,0.037617,0.030228,-0.0094995
5.6,0,1,0.25,0.03,0,0.2,-0.03,0,0.20255,-0.025674,0.17563,0.039528,0.033555,-0.013361
5.61,0,1,0.25,0.03,0,0.2,-0.03,0,0.20281,-0.025445,0.17553,0.041601,0.037023,-0.017528
5.62,0,1,0.25,0.03,0,0.2,-0.03,0,0.20311,-0.025175,0.17539,0.04404,0.040806,-0.022376
5.63,0,1,0.25,0.03,0,0.2,-0.03,0,0.2034,-0.024905,0.17524,0.046478,0.04459,-0.027224
5.64,0,1,0.25,0.03,0,0.2,-0.03,0,0.20373,-0.024581,0.17502,0.049401,0.048836,-0.033144
5.65,0,1,0.25,0.03,0,0.2,-0.03,0,0.20406,-0.024243,0.17478,0.052438,0.05319,-0.039317
5.66,0,1,0.25,0.03,0,0.2,-0.03,0,0.20442,-0.023882,0.1745,0.055687,0.05776,-0.04604
5.67,0,1,0.25,0.03,0,0.2,-0.03,0,0.20481,-0.023466,0.17415,0.059408,0.06281,-0.05399
5.68,0,1,0.25,0.03,0,0.2,-0.03,0,0.20521,-0.02305,0.17379,0.063128,0.067861,-0.061939
5.69,0,1,0.25,0.03,0,0.2,-0.03,0,0.20565,-0.022561,0.17331,0.067481,0.073584,-0.071807
5.7,0,1,0.25,0.03,0,0.2,-0.03,0,0.20612,-0.022055,0.17281,0.071982,0.079466,-0.082126
5.71,0,1,0.25,0.03,0,0.2,-0.03,0,0.2066,-0.021516,0.17224,0.076758,0.085651,-0.093415
5.72,0,1,0.25,0.03,0,0.2,-0.03,0,0.20715,-0.020903,0.17153,0.082148,0.09251,-0.10687
5.73,0,1,0.25,0.03,0,0.2,-0.03,0,0.20769,-0.020291,0.17083,0.087538,0.09937,-0.12032
5.74,1,1,0.25,0.03,0,0.2,-0.03,0,0.2083,-0.019602,0.16999,0.091385,0.10434,-0.12747
5.75,1,1,0.25,0.03,0,0.2,-0.03,0,0.20891,-0.018895,0.16913,0.094869,0.10887,-0.13313
5.76,1,1,0.25,0.03,0,0.2,-0.03,0,0.20955,-0.018169,0.16825,0.097936,0.11288,-0.1371
5.77,1,1,0.25,0.03,0,0.2,-0.03,0,0.21021,-0.017401,0.16734,0.10007,0.11574,-0.13729
5.78,1,1,0.25,0.03,0,0.2,-0.03,0,0.21087,-0.016633,0.16643,0.10221,0.1186,-0.13748
5.79,1,1,0.25,0.03,0,0.2,-0.03,0,0.21156,-0.015834,0.16553,0.10363,0.12057,-0.13486
5.8,1,1,0.25,0.03,0,0.2,-0.03,0,0.21225,-0.015028,0.16465,0.10488,0.12232,-0.13159
5.81,1,1,0.25,0.03,0,0.2,-0.03,0,0.21295,-0.014214,0.16378,0.10595,0.12384,-0.12768
5.82,1,1,0.25,0.03,0,0.2,-0.03,0,0.21366,-0.013385,0.16297,0.10663,0.12485,-0.12233
5.83,1,1,0.25,0.03,0,0.2,-0.03,0,0.21437,-0.012556,0.16215,0.1073,0.12586,-0.11699
5.84,1,1,0.25,0.03,0,0.2,-0.03,0,0.21508,-0.011716,0.16142,0.10767,0.12649,-0.11073
5.85,1,1,0.25,0.03,0,0.2,-0.03,0,0.2158,-0.010874,0.1607,0.10798,0.12702,-0.10426
5.86,1,1,0.25,0.03,0,0.2,-0.03,0,0.21652,-0.01003,0.16002,0.10822,0.12746,-0.097616
5.87,1,1,0.25,0.03,0,0.2,-0.03,0,0.21723,-0.0091819,0.15941,0.10831,0.1277,-0.090603
5.88,1,1,0.25,0.03,0,0.2,-0.03,0,0.21795,-0.0083335,0.15881,0.1084,0.12793,-0.08359
5.89,1,1,0.25,0.03,0,0.2,-0.03,0,0.21867,-0.0074832,0.1583,0.10839,0.12803,-0.076425
5.9,1,1,0.25,0.03,0,0.2,-0.03,0,0.21939,-0.0066323,0.15781,0.10837,0.1281,-0.069225
5.91,1,1,0.25,0.03,0,0.2,-0.03,0,0.22011,-0.0057813,0.15736,0.10833,0.12814,-0.062023
5.92,1,1,0.25,0.03,0,0.2,-0.03,0,0.22083,-0.0049302,0.157,0.10825,0.12811,-0.054816
5.93,1,1,0.25,0.03,0,0.2,-0.03,0,0.22155,-0.004079,0.15663,0.10818,0.12809,-0.047609
5.94,1,1,0.25,0.03,0,0.2,-0.03,0,0.22227,-0.0032284,0.15636,0.10809,0.12804,-0.040449
5.95,1,1,0.25,0.03,0,0.2,-0.03,0,0.22299,-0.0023779,0.15611,0.10801,0.12797,-0.033301
5.96,1,1,0.25,0.03,0,0.2,-0.03,0,0.22371,-0.0015278,0.1559,0.10793,0.12791,-0.02617
5.97,1,1,0.25,0.03,0,0.2,-0.03,0,0.22442,-0.00067851,0.15577,0.10785,0.12783,-0.019076
5.98,1,1,0.25,0.03,0,0.2,-0.03,0,0.22514,0.00017079,0.15564,0.10778,0.12775,-0.011982
5.99,1,1,0.25,0.03,0,0.2,-0.03,0,0.22586,0.001019,0.15561,0.10772,0.12768,-0.0048984
6,1,1,0.25,0.03,0,0.2,-0.03,0,0.22657,0.0018671,0.1556,0.10766,0.1276,0.0021828
6.01,1,1,0.25,0.03,0,0.2,-0.03,0,0.22729,0.0027146,0.15562,0.10761,0.12751,0.0092743
6.02,1,1,0.25,0.03,0,0.2,-0.03,0,0.228,0.0035612,0.15573,0.10757,0.12742,0.016389
